iso_code,continent,Location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,CHINA,02-03-2022,424358,55617,31499.286,6657,178,112,297.61,39.005,22.091,4.669,0.125,0.079,2,,,,,,,,,,,,,14769984,10.358,0,44564.5,tests performed,3141473000,,,,5875000,5673286,220.32,,,,3979,181720,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,03-03-2022,481550,57192,38369.143,6855,198,134.571,337.72,40.11,26.909,4.808,0.139,0.094,1.85,,,,,,,,,,,,,14769984,10.358,0,42936,tests performed,3147007000,,,,5534000,5531571,220.71,,,,3879,186007,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,04-03-2022,534418,52868,40469.857,7043,188,151,374.797,37.077,28.382,4.939,0.132,0.106,1.66,,,,,,,,,,,,,14769984,10.358,0,41405.7,tests performed,3152419000,,,,5412000,5399571,221.08,,,,3787,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,05-03-2022,572356,37938,42503.286,7263,220,171,401.403,26.607,29.808,5.094,0.154,0.12,1.46,,,,,,,,,,,,,14769984,10.358,0,39148,tests performed,3156899000,,,,4480000,5319286,221.4,,,,3731,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,06-03-2022,603734,31378,43225.714,7496,233,192.571,423.409,22.006,30.315,5.257,0.163,0.135,1.25,,,,,,,,,,,,,14769984,10.358,0,35701,tests performed,3160685000,,,,3786000,5223857,221.66,,,,3664,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,07-03-2022,629238,25504,41908.857,7776,280,220.429,441.296,17.886,29.391,5.453,0.196,0.155,1.11,,,,,,,,,,,,,14769984,10.358,0,31473.3,tests performed,3165486000,,,,4801000,5091571,222,,,,3571,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,08-03-2022,658103,28865,41337.429,8067,291,226.857,461.539,20.244,28.991,5.658,0.204,0.159,1.01,,,,,,,,,,,,,14769984,10.358,0,28011.3,tests performed,3169916000,,,,4430000,4902571,222.31,,,,3438,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,09-03-2022,684699,26596,37191.571,8358,291,243,480.192,18.652,26.083,5.862,0.204,0.17,0.91,,,,,,,,,,,,,14769984,10.358,0,25938.2,tests performed,3174984000,,,,5068000,4787286,222.67,,,,3357,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,10-03-2022,709726,25027,32596.571,8639,281,254.857,497.743,17.552,22.861,6.059,0.197,0.179,0.87,,,,,,,,,,,,,14769984,10.358,0,20997.1,tests performed,3180060000,,,,5076000,4721857,223.02,,,,3312,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,11-03-2022,729284,19558,27838,8933,294,270,511.46,13.716,19.523,6.265,0.206,0.189,0.85,,,,,,,,,,,,,14769984,10.358,0.0001,18021.6,tests performed,3185239000,,,,5179000,4688571,223.39,,,,3288,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,12-03-2022,747072,17788,24959.429,9218,285,279.286,523.935,12.475,17.504,6.465,0.2,0.196,0.83,,,,,,,,,,,,,14769984,10.358,0.0001,15012.3,tests performed,3189426000,,,,4187000,4646714,223.68,,,,3259,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,13-03-2022,761907,14835,22596.143,9482,264,283.714,534.339,10.404,15.847,6.65,0.185,0.199,0.83,,,,,,,,,,,,,14769984,10.358,0.0001,10542.5,tests performed,3193236000,,,,3810000,4650143,223.95,,,,3261,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,14-03-2022,777624,15717,21198,9768,286,284.571,545.361,11.023,14.867,6.85,0.201,0.2,0.81,,,,,,,,,,,,,14769984,10.358,0.0001,9160.1,tests performed,3198272000,1272537000,1239171000,,5036000,4683714,224.3,89.25,86.91,,3285,190294,0.013,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,15-03-2022,791571,13947,19066.857,10057,289,284.286,555.143,9.781,13.372,7.053,0.203,0.199,0.8,,,,,,,,,,,,,14769984,10.358,0.0002,6632.7,tests performed,3203688000,,,,5416000,4824571,224.68,,,,3384,207538,0.015,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,16-03-2022,807432,15861,17533.286,10336,279,282.571,566.266,11.124,12.296,7.249,0.196,0.198,0.77,,,,,,,,,,,,,14769984,10.358,0.0002,5400.4,tests performed,3209041000,,,,5353000,4865286,225.06,,,,3412,224782,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,17-03-2022,818612,11180,15555.143,10625,289,283.714,574.107,7.841,10.909,7.452,0.203,0.199,0.74,,,,,,,,,,,,,14769984,10.358,0.0002,5251.9,tests performed,3213773000,1273470000,1239570000,644680000,4732000,4816143,225.39,89.31,86.93,45.21,3378,242025,0.017,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,18-03-2022,828881,10269,14228.143,10890,265,279.571,581.309,7.202,9.978,7.637,0.186,0.196,0.72,,,,,,,,,,,,,14769984,10.358,0.0002,4592.2,tests performed,3218716000,1273811000,1239706000,649156000,4943000,4782429,225.73,89.33,86.94,45.53,3354,263555,0.018,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,19-03-2022,838272,9391,13028.571,11139,249,274.429,587.895,6.586,9.137,7.812,0.175,0.192,0.7,,,,,,,,,,,,,14769984,10.358,0.0003,3932.7,tests performed,3222868000,,,,4152000,4777429,226.03,,,,3350,280322,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,20-03-2022,846296,8024,12055.571,11387,248,272.143,593.522,5.627,8.455,7.986,0.174,0.191,0.68,,,,,,,,,,,,,14769984,10.358,0.0002,4044.7,tests performed,3226334000,,,,3466000,4728286,226.27,,,,3316,297090,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,21-03-2022,853254,6958,10804.286,11610,223,263.143,598.402,4.88,7.577,8.142,0.156,0.185,0.68,,,,,,,,,,,,,14769984,10.358,0.0003,3728.9,tests performed,3230367000,1274734000,1240413000,659200000,4033000,4585000,226.55,89.4,86.99,46.23,3216,313857,0.022,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,22-03-2022,860306,7052,9819.286,11855,245,256.857,603.348,4.946,6.886,8.314,0.172,0.18,0.68,,,,,,,,,,,,,14769984,10.358,0.0003,3494.3,tests performed,3234601000,,,,4234000,4416143,226.85,,,,3097,307857,0.022,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,23-03-2022,866707,6401,8467.857,12060,205,246.286,607.837,4.489,5.939,8.458,0.144,0.173,0.67,,,,,,,,,,,,,14769984,10.358,0.0003,3472.6,tests performed,3239170000,,,,4569000,4304143,227.17,,,,3019,301857,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,24-03-2022,873944,7237,7904.571,12261,201,233.714,612.912,5.075,5.544,8.599,0.141,0.164,0.68,,,,,,,,,,,,,14769984,10.358,0.0003,3231.8,tests performed,3243599000,1275541000,1240777000,671270000,4429000,4260857,227.48,89.46,87.02,47.08,2988,295857,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,25-03-2022,879993,6049,7301.714,12453,192,223.286,617.155,4.242,5.121,8.734,0.135,0.157,0.69,,,,,,,,,,,,,14769984,10.358,0.0003,3154,tests performed,3247624000,,,,4025000,4129714,227.76,,,,2896,291388,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,26-03-2022,885234,5241,6708.857,12592,139,207.571,620.83,3.676,4.705,8.831,0.097,0.146,0.7,,,,,,,,,,,,,14769984,10.358,0.0003,3135,tests performed,3251412000,,,,3788000,4077714,228.03,,,,2860,291680,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,27-03-2022,890267,5033,6281.571,12743,151,193.714,624.36,3.53,4.405,8.937,0.106,0.136,0.71,,,,,,,,,,,,,14769984,10.358,0.0003,2883.7,tests performed,3254984000,,,,3572000,4092857,228.28,,,,2870,291973,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,28-03-2022,894914,4647,5951.429,12911,168,185.857,627.619,3.259,4.174,9.055,0.118,0.13,0.74,,,,,,,,,,,,,14769984,10.358,0.0004,2745.7,tests performed,3259042000,,,,4058000,4096429,228.56,,,,2873,292265,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,29-03-2022,899803,4889,5642.429,13062,151,172.429,631.048,3.429,3.957,9.161,0.106,0.121,0.77,,,,,,,,,,,,,14769984,10.358,0.0004,2717.4,tests performed,3263129000,,,,4087000,4075429,228.85,,,,2858,298082,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,30-03-2022,904798,4995,5441.571,13197,135,162.429,634.551,3.503,3.816,9.255,0.095,0.114,0.8,,,,,,,,,,,,,14769984,10.358,0.0004,2428,tests performed,3267140000,,,,4011000,3995714,229.13,,,,2802,303898,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,31-03-2022,909723,4925,5111.286,13316,119,150.714,638.005,3.454,3.585,9.339,0.083,0.106,0.83,,,,,,,,,,,,,14769984,10.358,0.0004,2271.5,tests performed,3270874000,1277709000,1242281000,694936000,3734000,3896429,229.39,89.61,87.12,48.74,2733,309714,0.022,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,01-04-2022,914831,5108,4976.857,13436,120,140.429,641.587,3.582,3.49,9.423,0.084,0.098,0.88,,,,,,,,,,,,,14769984,10.358,0.0005,2079.7,tests performed,3274120000,,,,3246000,3785143,229.62,,,,2655,294469,0.021,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,02-04-2022,919026,4195,4827.429,13552,116,137.143,644.529,2.942,3.386,9.504,0.081,0.096,0.92,,,,,,,,,,,,,14769984,10.358,0.0005,1935.1,tests performed,3276886000,,,,2766000,3639143,229.81,,,,2552,279224,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,03-04-2022,922543,3517,4610.857,13663,111,131.429,646.996,2.467,3.234,9.582,0.078,0.092,0.99,,,,,,,,,,,,,14769984,10.358,0.0006,1698.1,tests performed,3279249000,,,,2363000,3466429,229.98,,,,2431,263980,0.019,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,04-04-2022,925640,3097,4389.429,13753,90,120.286,649.168,2.172,3.078,9.645,0.063,0.084,1.05,,,,,,,,,,,,,14769984,10.358,0.0007,1529.1,tests performed,3281604000,,,,2355000,3223143,230.14,,,,2260,248735,0.017,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,05-04-2022,928994,3354,4170.143,13840,87,111.143,651.52,2.352,2.925,9.706,0.061,0.078,1.12,,,,,,,,,,,,,14769984,10.358,0.0007,1343.6,tests performed,3283586000,1278724000,1243226000,705693000,1982000,2922429,230.28,89.68,87.19,49.49,2050,233490,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,06-04-2022,932165,3171,3909.571,13951,111,107.714,653.744,2.224,2.742,9.784,0.078,0.076,1.18,,,,,,,,,,,,,14769984,10.358,0.0009,1169.8,tests performed,3286373000,,,,2787000,2747571,230.48,,,,1927,223340,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,07-04-2022,935640,3475,3702.429,14048,97,104.571,656.181,2.437,2.597,9.852,0.068,0.073,1.22,,,,,,,,,,,,,14769984,10.358,0.001,988.4,tests performed,3289463000,,,,3090000,2655571,230.7,,,,1862,213190,0.015,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,08-04-2022,938719,3079,3412.571,14134,86,99.714,658.34,2.159,2.393,9.912,0.06,0.07,1.25,,,,,,,,,,,,,14769984,10.358,0.0012,867.8,tests performed,3292643000,,,,3180000,2646143,230.92,,,,1856,218286,0.015,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,09-04-2022,941545,2826,3217,14197,63,92.143,660.322,1.982,2.256,9.957,0.044,0.065,1.25,,,,,,,,,,,,,14769984,10.358,0.0013,768.7,tests performed,3295208000,,,,2565000,2617429,231.1,,,,1836,223381,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,10-04-2022,944191,2646,3092.571,14262,65,85.571,662.178,1.856,2.169,10.002,0.046,0.06,1.24,,,,,,,,,,,,,14769984,10.358,0.0014,701.2,tests performed,3297551000,,,,2343000,2614571,231.26,,,,1834,228476,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,11-04-2022,946791,2600,3021.571,14319,57,80.857,664.001,1.823,2.119,10.042,0.04,0.057,1.22,,,,,,,,,9214000000,,6461.913,,14769984,10.358,0.0016,637.8,tests performed,3300328000,1280156000,1244923000,719324000,2777000,2674857,231.46,89.78,87.31,50.45,1876,233571,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,12-04-2022,949659,2868,2952.143,14378,59,76.857,666.013,2.011,2.07,10.084,0.041,0.054,1.19,,,,,,,,,,,,,,,,,,3303126000,,,,2798000,2791429,231.65,,,,1958,244653,0.017,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,13-04-2022,954346,4687,3168.714,14440,62,69.857,669.3,3.287,2.222,10.127,0.043,0.049,1.16,,,,,,,,,,,,,,,,,,3305884000,,,,2758000,2787286,231.85,,,,1955,250639,0.018,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,14-04-2022,959392,5046,3393.143,14494,54,63.714,672.839,3.539,2.38,10.165,0.038,0.045,1.12,,,,,,,,,,,,,,,,,,3308616000,,,,2732000,2736143,232.04,,,,1919,256626,0.018,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,15-04-2022,965042,5650,3760.429,14561,67,61,676.801,3.962,2.637,10.212,0.047,0.043,1.07,,,,,,,,,,,,,,,,,,3311245000,,,,2629000,2657429,232.22,,,,1864,262612,0.018,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,16-04-2022,970368,5326,4117.571,14602,41,57.857,680.536,3.735,2.888,10.241,0.029,0.041,1.02,,,,,,,,,,,,,,,,,,3313338000,,,,2093000,2590000,232.37,,,,1816,268599,0.019,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,17-04-2022,974858,4490,4381,14634,32,53.143,683.685,3.149,3.072,10.263,0.022,0.037,0.98,,,,,,,,,,,,,,,,,,3315186000,,,,1848000,2519286,232.5,,,,1767,274585,0.019,75.46,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,18-04-2022,979966,5108,4739.286,14661,27,48.857,687.267,3.582,3.324,10.282,0.019,0.034,0.95,,,,,,,,,,,,,,,,,,3317463000,1282120000,1246769000,732659000,2277000,2447857,232.66,89.92,87.44,51.38,1717,280571,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,19-04-2022,984769,4803,5015.714,14687,26,44.143,690.636,3.368,3.518,10.3,0.018,0.031,0.91,,,,,,,,,,,,,,,,,,3319950000,,,,2487000,2403429,232.83,,,,1686,280585,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,20-04-2022,990420,5651,5153.429,14705,18,37.857,694.599,3.963,3.614,10.313,0.013,0.027,0.88,,,,,,,,,,,,,,,,,,3322488000,,,,2538000,2372000,233.01,,,,1664,280599,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,21-04-2022,995928,5508,5219.429,14742,37,35.429,698.462,3.863,3.66,10.339,0.026,0.025,0.87,,,,,,,,,,,,,,,,,,3325049000,,,,2561000,2347571,233.19,,,,1646,280612,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,22-04-2022,1003057,7129,5430.714,14769,27,29.714,703.462,5,3.809,10.358,0.019,0.021,0.86,,,,,,,,,,,,,,,,,,3327616000,,,,2567000,2338714,233.37,,,,1640,280626,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,23-04-2022,1009091,6034,5531.857,14817,48,30.714,707.693,4.232,3.88,10.391,0.034,0.022,0.86,,,,,,,,,,,,,,,,,,3329766000,,,,2150000,2346857,233.52,,,,1646,280639,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,24-04-2022,1017161,8070,6043.286,14881,64,35.286,713.353,5.66,4.238,10.436,0.045,0.025,0.84,,,,,,,,,,,,,,,,,,3331771000,,,,2005000,2369286,233.66,,,,1662,280653,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,25-04-2022,1024544,7383,6368.286,14951,70,41.429,718.531,5.178,4.466,10.485,0.049,0.029,0.8,,,,,,,,,,,,,,,,,,3334018000,,,,2247000,2365000,233.82,,,,1659,280667,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,26-04-2022,1032905,8361,6876.571,15006,55,45.571,724.395,5.864,4.823,10.524,0.039,0.032,0.75,,,,,,,,,,,,,,,,,,3336285000,,,,2267000,2333571,233.98,,,,1637,280667,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,27-04-2022,1043544,10639,7589.143,15063,57,51.143,731.856,7.461,5.322,10.564,0.04,0.036,0.69,,,,,,,,,,,,,,,,,,3338555000,1284646000,1249413000,748596000,2270000,2295286,234.14,90.09,87.62,52.5,1610,280667,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,28-04-2022,1060926,17382,9285.429,15122,59,54.286,744.046,12.19,6.512,10.605,0.041,0.038,0.64,,,,,,,,,,,,,,,,,,3340711000,1284935000,1249688000,750189000,2156000,2237429,234.29,90.11,87.64,52.61,1569,281857,0.02,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,29-04-2022,1074853,13927,10256.571,15182,60,59,753.813,9.767,7.193,10.647,0.042,0.041,0.6,,,,,,,,,,,,,,,,,,3343008000,,,,2297000,2198857,234.45,,,,1542,264497,0.019,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,30-04-2022,1091080,16227,11712.714,15233,51,59.429,765.194,11.38,8.214,10.683,0.036,0.042,0.57,,,,,,,,,,,,,,,,,,3344528000,,,,1520000,2108857,234.56,,,,1479,247136,0.017,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,01-05-2022,1109144,18064,13140.429,15273,40,56,777.862,12.669,9.216,10.711,0.028,0.039,0.54,,,,,,,,,,,,,,,,,,3345524000,,,,996000,1964714,234.63,,,,1378,229776,0.016,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,02-05-2022,1127501,18357,14708.143,15301,28,50,790.736,12.874,10.315,10.731,0.02,0.035,0.51,,,,,,,,,,,,,,,,,,3346607000,,,,1083000,1798429,234.7,,,,1261,212415,0.015,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,03-05-2022,1151123,23622,16888.286,15329,28,46.143,807.303,16.567,11.844,10.75,0.02,0.032,0.49,,,,,,,,,,,,,,,,,,3347640000,,,,1033000,1622143,234.78,,,,1138,195054,0.014,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,04-05-2022,1179973,28850,19489.857,15350,21,41,827.536,20.233,13.669,10.765,0.015,0.029,0.48,,,,,,,,,,,,,,,,,,3348588000,,,,948000,1433286,234.84,,,,1005,177694,0.012,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,05-05-2022,1210601,30628,21382.143,15372,22,35.714,849.016,21.48,14.996,10.781,0.015,0.025,0.46,,,,,,,,,,,,,,,,,,3349702000,1286049000,1251042000,756723000,1114000,1284429,234.92,90.19,87.74,53.07,901,159143,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,06-05-2022,1247141,36540,24612.571,15406,34,32,874.642,25.626,17.261,10.805,0.024,0.022,0.45,,,,,,,,,,,,,,,,,,3350934000,,,,1232000,1132286,235.01,,,,794,159796,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,CHINA,07-05-2022,1292048,44907,28709.714,15425,19,27.429,906.136,31.494,20.135,10.818,0.013,0.019,0.45,,,,,,,,,,,,,,,,,,3352053000,,,,1119000,1075000,235.09,,,,754,160449,0.011,79.17,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
